source_id,source_type,target_id,target_type,link_reason,owning_spec,status,source_file,source_line
DATA-ROOM-005,data,MX-RV-012,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
DATA-ROOM-005,data,MX-RV-013,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
DATA-ROOM-005,data,REQ-ARCH-018,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,117
DATA-ROOM-005,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,61
DATA-ROOM-006,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-006,data,IF-CS-030,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,76
DATA-ROOM-006,data,IF-CS-032,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,78
DATA-ROOM-006,data,IF-CS-033,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,79
DATA-ROOM-006,data,IF-CS-034,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,80
DATA-ROOM-006,data,IF-CS-035,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,81
DATA-ROOM-006,data,IF-FED-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,143
DATA-ROOM-006,data,IF-FED-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,144
DATA-ROOM-006,data,IF-FED-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,145
DATA-ROOM-006,data,IF-FED-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,147
DATA-ROOM-006,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-006,data,IF-INT-ROOM-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,187
DATA-ROOM-006,data,IF-INT-ROOM-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,188
DATA-ROOM-006,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-006,data,MX-CS-008,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
DATA-ROOM-006,data,MX-CS-009,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
DATA-ROOM-006,data,MX-FED-004,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,116
DATA-ROOM-006,data,MX-FED-006,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,118
DATA-ROOM-006,data,MX-RV-011,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,136
DATA-ROOM-006,data,MX-RV-012,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
DATA-ROOM-006,data,MX-RV-013,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
DATA-ROOM-006,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,62
DATA-ROOM-007,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-007,data,IF-CS-030,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,76
DATA-ROOM-007,data,IF-CS-031,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,77
DATA-ROOM-007,data,IF-CS-032,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,78
DATA-ROOM-007,data,IF-CS-033,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,79
DATA-ROOM-007,data,IF-CS-034,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,80
DATA-ROOM-007,data,IF-CS-035,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,81
DATA-ROOM-007,data,IF-FED-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,143
DATA-ROOM-007,data,IF-FED-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,144
DATA-ROOM-007,data,IF-FED-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,145
DATA-ROOM-007,data,IF-FED-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,147
DATA-ROOM-007,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-007,data,IF-INT-ROOM-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,187
DATA-ROOM-007,data,IF-INT-ROOM-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,188
DATA-ROOM-007,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-007,data,MX-CS-008,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
DATA-ROOM-007,data,MX-CS-009,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
DATA-ROOM-007,data,MX-CS-015,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,93
DATA-ROOM-007,data,MX-FED-004,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,116
DATA-ROOM-007,data,MX-FED-005,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,117
DATA-ROOM-007,data,MX-FED-006,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,118
DATA-ROOM-007,data,MX-RV-011,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,136
DATA-ROOM-007,data,MX-RV-012,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
DATA-ROOM-007,data,MX-RV-013,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
DATA-ROOM-007,data,REQ-ARCH-003,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,75
DATA-ROOM-007,data,REQ-SEC-004,requirement,supports_requirement,24,active,spec/framework/40-security-and-abuse-resistance.md,27
DATA-ROOM-007,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,63
DATA-ROOM-008,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-008,data,IF-CS-030,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,76
DATA-ROOM-008,data,IF-CS-032,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,78
DATA-ROOM-008,data,IF-CS-033,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,79
DATA-ROOM-008,data,IF-CS-034,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,80
DATA-ROOM-008,data,IF-CS-035,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,81
DATA-ROOM-008,data,IF-FED-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,143
DATA-ROOM-008,data,IF-FED-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,144
DATA-ROOM-008,data,IF-FED-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,145
DATA-ROOM-008,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-008,data,IF-INT-ROOM-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,187
DATA-ROOM-008,data,IF-INT-ROOM-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,188
DATA-ROOM-008,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-008,data,MX-CS-008,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
DATA-ROOM-008,data,MX-CS-009,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
DATA-ROOM-008,data,MX-FED-004,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,116
DATA-ROOM-008,data,MX-RV-011,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,136
DATA-ROOM-008,data,MX-RV-012,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
DATA-ROOM-008,data,MX-RV-013,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
DATA-ROOM-008,data,REQ-ARCH-018,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,117
DATA-ROOM-008,data,REQ-SEC-004,requirement,supports_requirement,24,active,spec/framework/40-security-and-abuse-resistance.md,27
DATA-ROOM-008,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,64
DATA-ROOM-009,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-009,data,IF-CS-019,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,69
DATA-ROOM-009,data,IF-CS-034,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,80
DATA-ROOM-009,data,IF-FED-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,143
DATA-ROOM-009,data,IF-FED-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,144
DATA-ROOM-009,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-009,data,IF-INT-ROOM-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,187
DATA-ROOM-009,data,IF-INT-ROOM-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,188
DATA-ROOM-009,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-009,data,MX-CS-008,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
DATA-ROOM-009,data,MX-CS-010,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,88
DATA-ROOM-009,data,MX-CS-015,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,93
DATA-ROOM-009,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,65
DATA-ROOM-010,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-010,data,IF-ALARM-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,213
DATA-ROOM-010,data,IF-CS-019,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,69
DATA-ROOM-010,data,IF-CS-034,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,80
DATA-ROOM-010,data,IF-FED-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,143
DATA-ROOM-010,data,IF-FED-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,144
DATA-ROOM-010,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-010,data,IF-INT-ROOM-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,187
DATA-ROOM-010,data,IF-INT-ROOM-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,188
DATA-ROOM-010,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-010,data,MX-CS-008,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
DATA-ROOM-010,data,MX-CS-010,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,88
DATA-ROOM-010,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,66
DATA-ROOM-011,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-011,data,IF-CS-032,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,78
DATA-ROOM-011,data,IF-CS-033,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,79
DATA-ROOM-011,data,IF-CS-035,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,81
DATA-ROOM-011,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-011,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-011,data,IF-INT-USER-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,182
DATA-ROOM-011,data,MX-CS-008,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
DATA-ROOM-011,data,MX-CS-009,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
DATA-ROOM-011,data,REQ-ARCH-005,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,77
DATA-ROOM-011,data,REQ-ARCH-010,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,99
DATA-ROOM-011,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,67
DATA-ROOM-012,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-ROOM-012,data,IF-CS-032,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,78
DATA-ROOM-012,data,IF-CS-033,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,79
DATA-ROOM-012,data,IF-CS-035,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,81
DATA-ROOM-012,data,IF-INT-ROOM-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,186
DATA-ROOM-012,data,IF-INT-ROOM-004,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,189
DATA-ROOM-012,data,MX-CS-009,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
DATA-ROOM-012,data,REQ-ARCH-010,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,99
DATA-ROOM-012,data,RT-RoomDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,68
DATA-USER-001,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-USER-001,data,IF-CS-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,57
DATA-USER-001,data,IF-CS-008,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,59
DATA-USER-001,data,IF-CS-010,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,60
DATA-USER-001,data,IF-CS-011,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,61
DATA-USER-001,data,IF-CS-012,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,62
DATA-USER-001,data,IF-CS-013,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,63
DATA-USER-001,data,IF-CS-014,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,64
DATA-USER-001,data,IF-INT-USER-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,180
DATA-USER-001,data,IF-INT-USER-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,185
DATA-USER-001,data,MX-CS-002,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,80
DATA-USER-001,data,MX-CS-024,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,102
DATA-USER-001,data,MX-CS-026,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,104
DATA-USER-001,data,REQ-ARCH-011,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,100
DATA-USER-001,data,REQ-SEC-001,requirement,supports_requirement,24,active,spec/framework/40-security-and-abuse-resistance.md,24
DATA-USER-001,data,RT-UserDO,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,35
DATA-USER-002,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-USER-002,data,IF-CS-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,57
DATA-USER-002,data,IF-CS-010,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,60
DATA-USER-002,data,IF-CS-011,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,61
DATA-USER-002,data,IF-CS-040,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,87
DATA-USER-002,data,IF-FED-007,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,148
DATA-USER-002,data,IF-INT-USER-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,185
DATA-USER-002,data,MX-CS-002,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,80
DATA-USER-002,data,MX-CS-013,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,91
